0	apple	0	Apple Inc..856.apple.1	<target>Apple<target> Inc. is an American multinational technology company headquartered in Cupertino , California , that designs , develops , and sells consumer electronics , computer software , and online services .	Apple Inc. is an American multinational technology company headquartered in Cupertino , California , that designs , develops , and sells consumer electronics , computer software , and online services .	Apple Inc. is an American multinational technology company headquartered in Cupertino, California, that designs, develops, and sells consumer electronics, computer software, and online services.
1	apple	27	Apple Inc..856.apple.1	The company 's hardware products include the iPhone smartphone , the iPad tablet computer , the Mac personal computer , the iPod portable media player , the <target>Apple<target> Watch smartwatch , the Apple TV digital media player , the AirPods wireless earbuds and the HomePod smart speaker .	The company 's hardware products include the iPhone smartphone , the iPad tablet computer , the Mac personal computer , the iPod portable media player , the Apple Watch smartwatch , the Apple TV digital media player , the AirPods wireless earbuds and the HomePod smart speaker .	The company's hardware products include the iPhone smartphone, the iPad tablet computer, the Mac personal computer, the iPod portable media player, the Apple Watch smartwatch, the Apple TV digital media player, the AirPods wireless earbuds and the HomePod smart speaker.
2	apple	32	Apple Inc..856.apple.1	The company 's hardware products include the iPhone smartphone , the iPad tablet computer , the Mac personal computer , the iPod portable media player , the Apple Watch smartwatch , the <target>Apple<target> TV digital media player , the AirPods wireless earbuds and the HomePod smart speaker .	The company 's hardware products include the iPhone smartphone , the iPad tablet computer , the Mac personal computer , the iPod portable media player , the Apple Watch smartwatch , the Apple TV digital media player , the AirPods wireless earbuds and the HomePod smart speaker .	The company's hardware products include the iPhone smartphone, the iPad tablet computer, the Mac personal computer, the iPod portable media player, the Apple Watch smartwatch, the Apple TV digital media player, the AirPods wireless earbuds and the HomePod smart speaker.
3	apple	0	Apple Inc..856.apple.1	<target>Apple<target> 's software includes the macOS , iOS , iPadOS , watchOS , and tvOS operating systems , the iTunes media player , the Safari web browser , and the iLife and iWork creativity and productivity suites , as well as professional applications like Final Cut Pro , Logic Pro , and Xcode .	Apple 's software includes the macOS , iOS , iPadOS , watchOS , and tvOS operating systems , the iTunes media player , the Safari web browser , and the iLife and iWork creativity and productivity suites , as well as professional applications like Final Cut Pro , Logic Pro , and Xcode .	Apple's software includes the macOS, iOS, iPadOS, watchOS, and tvOS operating systems, the iTunes media player, the Safari web browser, and the iLife and iWork creativity and productivity suites, as well as professional applications like Final Cut Pro, Logic Pro, and Xcode.
4	apple	17	Apple Inc..856.apple.1	Its online services include the iTunes Store , the iOS App Store , Mac App Store , <target>Apple<target> Music , Apple TV+ , iMessage , and iCloud .	Its online services include the iTunes Store , the iOS App Store , Mac App Store , Apple Music , Apple TV+ , iMessage , and iCloud .	Its online services include the iTunes Store, the iOS App Store, Mac App Store, Apple Music, Apple TV+, iMessage, and iCloud.
5	apple	20	Apple Inc..856.apple.1	Its online services include the iTunes Store , the iOS App Store , Mac App Store , Apple Music , <target>Apple<target> TV+ , iMessage , and iCloud .	Its online services include the iTunes Store , the iOS App Store , Mac App Store , Apple Music , Apple TV+ , iMessage , and iCloud .	Its online services include the iTunes Store, the iOS App Store, Mac App Store, Apple Music, Apple TV+, iMessage, and iCloud.
6	apple	3	Apple Inc..856.apple.1	Other services include <target>Apple<target> Store , Genius Bar , AppleCare , Apple Pay , Apple Pay Cash , and Apple Card .	Other services include Apple Store , Genius Bar , AppleCare , Apple Pay , Apple Pay Cash , and Apple Card .	Other services include Apple Store, Genius Bar, AppleCare, Apple Pay, Apple Pay Cash, and Apple Card.  
7	apple	11	Apple Inc..856.apple.1	Other services include Apple Store , Genius Bar , AppleCare , <target>Apple<target> Pay , Apple Pay Cash , and Apple Card .	Other services include Apple Store , Genius Bar , AppleCare , Apple Pay , Apple Pay Cash , and Apple Card .	Other services include Apple Store, Genius Bar, AppleCare, Apple Pay, Apple Pay Cash, and Apple Card.  
8	apple	14	Apple Inc..856.apple.1	Other services include Apple Store , Genius Bar , AppleCare , Apple Pay , <target>Apple<target> Pay Cash , and Apple Card .	Other services include Apple Store , Genius Bar , AppleCare , Apple Pay , Apple Pay Cash , and Apple Card .	Other services include Apple Store, Genius Bar, AppleCare, Apple Pay, Apple Pay Cash, and Apple Card.  
9	apple	19	Apple Inc..856.apple.1	Other services include Apple Store , Genius Bar , AppleCare , Apple Pay , Apple Pay Cash , and <target>Apple<target> Card .	Other services include Apple Store , Genius Bar , AppleCare , Apple Pay , Apple Pay Cash , and Apple Card .	Other services include Apple Store, Genius Bar, AppleCare, Apple Pay, Apple Pay Cash, and Apple Card.  
10	apple	0	Apple Inc..856.apple.1	<target>Apple<target> was founded by Steve Jobs , Steve Wozniak , and Ronald Wayne in April 1976 to develop and sell Wozniak 's Apple I personal computer , though Wayne sold his share back within 12 days .	Apple was founded by Steve Jobs , Steve Wozniak , and Ronald Wayne in April 1976 to develop and sell Wozniak 's Apple I personal computer , though Wayne sold his share back within 12 days .	Apple was founded by Steve Jobs, Steve Wozniak, and Ronald Wayne in April 1976 to develop and sell Wozniak's Apple I personal computer, though Wayne sold his share back within 12 days.
11	apple	22	Apple Inc..856.apple.1	Apple was founded by Steve Jobs , Steve Wozniak , and Ronald Wayne in April 1976 to develop and sell Wozniak 's <target>Apple<target> I personal computer , though Wayne sold his share back within 12 days .	Apple was founded by Steve Jobs , Steve Wozniak , and Ronald Wayne in April 1976 to develop and sell Wozniak 's Apple I personal computer , though Wayne sold his share back within 12 days .	Apple was founded by Steve Jobs, Steve Wozniak, and Ronald Wayne in April 1976 to develop and sell Wozniak's Apple I personal computer, though Wayne sold his share back within 12 days.
12	apple	4	Apple Inc..856.apple.1	It was incorporated as <target>Apple<target> Computer , Inc. , in January 1977 , and sales of its computers , including the Apple II , grew quickly .	It was incorporated as Apple Computer , Inc. , in January 1977 , and sales of its computers , including the Apple II , grew quickly .	It was incorporated as Apple Computer, Inc., in January 1977, and sales of its computers, including the Apple II, grew quickly.
13	apple	21	Apple Inc..856.apple.1	It was incorporated as Apple Computer , Inc. , in January 1977 , and sales of its computers , including the <target>Apple<target> II , grew quickly .	It was incorporated as Apple Computer , Inc. , in January 1977 , and sales of its computers , including the Apple II , grew quickly .	It was incorporated as Apple Computer, Inc., in January 1977, and sales of its computers, including the Apple II, grew quickly.
14	apple	0	Apple Inc..856.apple.1	<target>Apple<target> went public in 1980 to instant financial success .	Apple went public in 1980 to instant financial success .	Apple went public in 1980 to instant financial success.
15	apple	6	Apple Inc..856.apple.1	Over the next few years , <target>Apple<target> shipped new computers featuring innovative graphical user interfaces , such as the original Macintosh in 1984 , and Apple 's marketing advertisements for its products received widespread critical acclaim .	Over the next few years , Apple shipped new computers featuring innovative graphical user interfaces , such as the original Macintosh in 1984 , and Apple 's marketing advertisements for its products received widespread critical acclaim .	Over the next few years, Apple shipped new computers featuring innovative graphical user interfaces, such as the original Macintosh in 1984, and Apple's marketing advertisements for its products received widespread critical acclaim.
16	apple	25	Apple Inc..856.apple.1	Over the next few years , Apple shipped new computers featuring innovative graphical user interfaces , such as the original Macintosh in 1984 , and <target>Apple<target> 's marketing advertisements for its products received widespread critical acclaim .	Over the next few years , Apple shipped new computers featuring innovative graphical user interfaces , such as the original Macintosh in 1984 , and Apple 's marketing advertisements for its products received widespread critical acclaim .	Over the next few years, Apple shipped new computers featuring innovative graphical user interfaces, such as the original Macintosh in 1984, and Apple's marketing advertisements for its products received widespread critical acclaim.
17	apple	5	Apple Inc..856.apple.1	In 1985 , Wozniak departed <target>Apple<target> amicably and remained an honorary employee , while Jobs and others resigned to found NeXT .	In 1985 , Wozniak departed Apple amicably and remained an honorary employee , while Jobs and others resigned to found NeXT .	In 1985, Wozniak departed Apple amicably and remained an honorary employee, while Jobs and others resigned to found NeXT.  
18	apple	13	Apple Inc..856.apple.1	As the market for personal computers expanded and evolved through the 1990s , <target>Apple<target> lost market share to the lower - priced duopoly of Microsoft Windows on Intel PC clones .	As the market for personal computers expanded and evolved through the 1990s , Apple lost market share to the lower - priced duopoly of Microsoft Windows on Intel PC clones .	As the market for personal computers expanded and evolved through the 1990s, Apple lost market share to the lower-priced duopoly of Microsoft Windows on Intel PC clones.
